route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
26,Weekdays,2078045,26 SUNNYVALE LOCKHEED,1,2674,26_WB01
26,Weekdays,2078046,26 SUNNYVALE LOCKHEED,1,2601,26_WB01
26,Weekdays,2078017,26 SUNNYVALE LOCKHEED,1,7776,26_WB01
26,Weekdays,2078018,26 SUNNYVALE LOCKHEED,1,7176,26_WB01
26,Weekdays,2078019,26 SUNNYVALE LOCKHEED,1,2672,26_WB01
26,Weekdays,2078020,26 SUNNYVALE LOCKHEED,1,2671,26_WB01
26,Weekdays,2078023,26 SUNNYVALE LOCKHEED,1,7175,26_WB01
26,Weekdays,2078025,26 SUNNYVALE LOCKHEED,1,7701,26_WB01
26,Weekdays,2078027,26 SUNNYVALE LOCKHEED,1,2302,26_WB01
26,Saturday,2078077,26 SUNNYVALE LOCKHEED,1,3101,26_WB01
26,Saturday,2078102,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Saturday,2078078,26 SUNNYVALE LOCKHEED,1,2601,26_WB01
26,Saturday,2078079,26 SUNNYVALE LOCKHEED,1,2606,26_WB01
26,Saturday,2078080,26 SUNNYVALE LOCKHEED,1,2602,26_WB01
26,Saturday,2078081,26 SUNNYVALE LOCKHEED,1,2671,26_WB01
26,Saturday,2078082,26 SUNNYVALE LOCKHEED,1,2605,26_WB01
26,Saturday,2078083,26 SUNNYVALE LOCKHEED,1,2672,26_WB01
26,Saturday,2078084,26 SUNNYVALE LOCKHEED,1,2641,26_WB01
26,Saturday,2078085,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Saturday,2078086,26 SUNNYVALE LOCKHEED,1,2603,26_WB01
26,Saturday,2078087,26 SUNNYVALE LOCKHEED,1,1271,26_WB01
26,Saturday,2078088,26 SUNNYVALE LOCKHEED,1,1201,26_WB01
26,Saturday,2078089,26 SUNNYVALE LOCKHEED,1,1202,26_WB01
26,Saturday,2078090,26 SUNNYVALE LOCKHEED,1,2601,26_WB01
26,Saturday,2078091,26 SUNNYVALE LOCKHEED,1,2606,26_WB01
26,Saturday,2078092,26 SUNNYVALE LOCKHEED,1,2602,26_WB01
26,Saturday,2078093,26 SUNNYVALE LOCKHEED,1,2671,26_WB01
26,Saturday,2078094,26 SUNNYVALE LOCKHEED,1,2605,26_WB01
26,Saturday,2078095,26 SUNNYVALE LOCKHEED,1,2672,26_WB01
26,Saturday,2078097,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Saturday,2078099,26 SUNNYVALE LOCKHEED,1,2606,26_WB01
26,Saturday,2078100,26 SUNNYVALE LOCKHEED,1,7703,26_WB01
26,Sunday,2078130,26 SUNNYVALE LOCKHEED,1,3101,26_WB01
26,Sunday,2078131,26 SUNNYVALE LOCKHEED,1,7704,26_WB01
26,Sunday,2078132,26 SUNNYVALE LOCKHEED,1,7703,26_WB01
26,Sunday,2078133,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Sunday,2078134,26 SUNNYVALE LOCKHEED,1,2602,26_WB01
26,Sunday,2078135,26 SUNNYVALE LOCKHEED,1,2671,26_WB01
26,Sunday,2078136,26 SUNNYVALE LOCKHEED,1,2606,26_WB01
26,Sunday,2078137,26 SUNNYVALE LOCKHEED,1,2605,26_WB01
26,Sunday,2078138,26 SUNNYVALE LOCKHEED,1,2672,26_WB01
26,Sunday,2078139,26 SUNNYVALE LOCKHEED,1,2601,26_WB01
26,Sunday,2078140,26 SUNNYVALE LOCKHEED,1,1202,26_WB01
26,Sunday,2078141,26 SUNNYVALE LOCKHEED,1,1271,26_WB01
26,Sunday,2078142,26 SUNNYVALE LOCKHEED,1,1201,26_WB01
26,Sunday,2078143,26 SUNNYVALE LOCKHEED,1,2603,26_WB01
26,Sunday,2078144,26 SUNNYVALE LOCKHEED,1,2641,26_WB01
26,Sunday,2078145,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Sunday,2078146,26 SUNNYVALE LOCKHEED,1,2602,26_WB01
26,Sunday,2078147,26 SUNNYVALE LOCKHEED,1,2671,26_WB01
26,Sunday,2078148,26 SUNNYVALE LOCKHEED,1,2606,26_WB01
26,Sunday,2078149,26 SUNNYVALE LOCKHEED,1,2605,26_WB01
26,Sunday,2078151,26 SUNNYVALE LOCKHEED,1,2601,26_WB01
26,Sunday,2078153,26 SUNNYVALE LOCKHEED,1,2604,26_WB01
26,Sunday,2078154,26 SUNNYVALE LOCKHEED,1,1202,26_WB01
26,Weekdays,2078022,26 SUNNYVALE FAIR OAKS,1,186,26_WB02
26,Weekdays,2078024,26 SUNNYVALE FAIR OAKS,1,2673,26_WB02
26,Weekdays,2078026,26 SUNNYVALE FAIR OAKS,1,3173,26_WB02
26,Weekdays,2078047,26 SUNNYVALE FAIR OAKS,1,7073,26_WB02
26,Weekdays,2078028,26 SUNNYVALE FAIR OAKS,1,7082,26_WB02
26,Saturday,2078096,26 SUNNYVALE FAIR OAKS,1,2641,26_WB02
26,Saturday,2078098,26 SUNNYVALE FAIR OAKS,1,2603,26_WB02
26,Saturday,2078101,26 SUNNYVALE FAIR OAKS,1,4771,26_WB02
26,Saturday,2078103,26 SUNNYVALE FAIR OAKS,1,7171,26_WB02
26,Sunday,2078150,26 SUNNYVALE FAIR OAKS,1,2672,26_WB02
26,Sunday,2078152,26 SUNNYVALE FAIR OAKS,1,2641,26_WB02
26,Sunday,2078155,26 SUNNYVALE FAIR OAKS,1,7172,26_WB02
26,Sunday,2078156,26 SUNNYVALE FAIR OAKS,1,7072,26_WB02
26,Weekdays,2078050,26 SUNNYVALE LOCKHEED,1,8941,26_WB03
26,Weekdays,2078049,26 SUNNYVALE LOCKHEED,1,6043,26_WB03
26,Weekdays,2078048,26 SUNNYVALE LOCKHEED,1,6041,26_WB03
27,Weekdays,2078404,27 KAISER SAN JOSE,0,2702,27_EB02
27,Weekdays,2078410,27 KAISER SAN JOSE,0,2701,27_EB02
27,Weekdays,2078398,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078409,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078408,27 KAISER SAN JOSE,0,2702,27_EB02
27,Weekdays,2078407,27 KAISER SAN JOSE,0,2701,27_EB02
27,Weekdays,2078406,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078405,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078399,27 KAISER SAN JOSE,0,2706,27_EB02
27,Weekdays,2078400,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078403,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078402,27 KAISER SAN JOSE,0,2706,27_EB02
27,Weekdays,2078401,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078390,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078389,27 KAISER SAN JOSE,0,2706,27_EB02
27,Weekdays,2078397,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078396,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078395,27 KAISER SAN JOSE,0,2705,27_EB02
27,Weekdays,2078394,27 KAISER SAN JOSE,0,2706,27_EB02
27,Weekdays,2078392,27 KAISER SAN JOSE,0,2704,27_EB02
27,Weekdays,2078393,27 KAISER SAN JOSE,0,2703,27_EB02
27,Weekdays,2078391,27 KAISER SAN JOSE,0,2705,27_EB02
27,Weekdays,2078388,27 KAISER SAN JOSE,0,2704,27_EB02
27,Saturday,2078440,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078441,27 KAISER SAN JOSE,0,2702,27_EB02
27,Saturday,2078442,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078443,27 KAISER SAN JOSE,0,2702,27_EB02
27,Saturday,2078444,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078445,27 KAISER SAN JOSE,0,2702,27_EB02
27,Saturday,2078446,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078435,27 KAISER SAN JOSE,0,2702,27_EB02
27,Saturday,2078436,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078437,27 KAISER SAN JOSE,0,2702,27_EB02
27,Saturday,2078438,27 KAISER SAN JOSE,0,2701,27_EB02
27,Saturday,2078439,27 KAISER SAN JOSE,0,2702,27_EB02
27,Sunday,2078459,27 KAISER SAN JOSE,0,2702,27_EB02
27,Sunday,2078460,27 KAISER SAN JOSE,0,2701,27_EB02
27,Sunday,2078461,27 KAISER SAN JOSE,0,2702,27_EB02
27,Sunday,2078467,27 KAISER SAN JOSE,0,2701,27_EB02
27,Sunday,2078462,27 KAISER SAN JOSE,0,2702,27_EB02
27,Sunday,2078463,27 KAISER SAN JOSE,0,2701,27_EB02
27,Sunday,2078464,27 KAISER SAN JOSE,0,2702,27_EB02
27,Sunday,2078465,27 KAISER SAN JOSE,0,2701,27_EB02
27,Sunday,2078466,27 KAISER SAN JOSE,0,2702,27_EB02
27,Weekdays,2078427,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Weekdays,2078426,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078425,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Weekdays,2078424,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Weekdays,2078423,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078422,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078417,27 GOOD SAM HOSPITAL,1,2706,27_WB01
27,Weekdays,2078421,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078420,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078416,27 GOOD SAM HOSPITAL,1,2706,27_WB01
27,Weekdays,2078419,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078418,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078433,27 GOOD SAM HOSPITAL,1,2706,27_WB01
27,Weekdays,2078432,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078431,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078430,27 GOOD SAM HOSPITAL,1,2705,27_WB01
27,Weekdays,2078429,27 GOOD SAM HOSPITAL,1,2706,27_WB01
27,Weekdays,2078434,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078428,27 GOOD SAM HOSPITAL,1,2703,27_WB01
27,Weekdays,2078415,27 GOOD SAM HOSPITAL,1,2705,27_WB01
27,Weekdays,2078414,27 GOOD SAM HOSPITAL,1,2706,27_WB01
27,Weekdays,2078413,27 GOOD SAM HOSPITAL,1,2704,27_WB01
27,Weekdays,2078412,27 GOOD SAM HOSPITAL,1,2705,27_WB01
27,Saturday,2078448,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078449,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Saturday,2078450,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078451,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Saturday,2078452,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078453,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Saturday,2078454,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078455,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Saturday,2078456,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078457,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Saturday,2078458,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Saturday,2078447,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Sunday,2078468,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Sunday,2078469,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Sunday,2078470,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Sunday,2078471,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Sunday,2078472,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Sunday,2078473,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Sunday,2078474,27 GOOD SAM HOSPITAL,1,2701,27_WB01
27,Sunday,2078475,27 GOOD SAM HOSPITAL,1,2702,27_WB01
27,Sunday,2078476,27 GOOD SAM HOSPITAL,1,2701,27_WB01
31,Weekdays,2078602,31 EASTRIDGE,0,2602,31_NB01
31,Weekdays,2078592,31 EASTRIDGE,0,7172,31_NB01
31,Weekdays,2078593,31 EASTRIDGE,0,2602,31_NB01
31,Weekdays,2078595,31 EASTRIDGE,0,7771,31_NB01
31,Weekdays,2078584,31 EASTRIDGE,0,3172,31_NB01
31,Weekdays,2078594,31 EASTRIDGE,0,7071,31_NB01
31,Weekdays,2078603,31 EASTRIDGE,0,2679,31_NB01
31,Weekdays,2078604,31 EASTRIDGE,0,2675,31_NB01
31,Weekdays,2078605,31 EASTRIDGE,0,4771,31_NB01
31,Weekdays,2078606,31 EASTRIDGE,0,2676,31_NB01
31,Weekdays,2078607,31 EASTRIDGE,0,2678,31_NB01
31,Weekdays,2078608,31 EASTRIDGE,0,2677,31_NB01
31,Weekdays,2078609,31 EASTRIDGE,0,2671,31_NB01
31,Weekdays,2078610,31 EASTRIDGE,0,7774,31_NB01
31,Weekdays,2078611,31 EASTRIDGE,0,7703,31_NB01
31,Weekdays,2078612,31 EASTRIDGE,0,4671,31_NB01
31,Weekdays,2078613,31 EASTRIDGE,0,7176,31_NB01
31,Weekdays,2078597,31 EASTRIDGE,0,7083,31_NB01
31,Weekdays,2078590,31 EASTRIDGE,0,2671,31_NB01
31,Weekdays,2078585,31 EASTRIDGE,0,3171,31_NB01
31,Weekdays,2078586,31 EASTRIDGE,0,7074,31_NB01
31,Weekdays,2078591,31 EASTRIDGE,0,3171,31_NB01
31,Weekdays,2078589,31 EASTRIDGE,0,7771,31_NB01
31,Weekdays,2078599,31 EASTRIDGE,0,3101,31_NB01
31,Weekdays,2078598,31 EASTRIDGE,0,3173,31_NB01
31,Weekdays,2078600,31 EASTRIDGE,0,3101,31_NB01
31,Weekdays,2078587,31 EASTRIDGE,0,7082,31_NB01
31,Weekdays,2078588,31 EASTRIDGE,0,7082,31_NB01
31,Weekdays,2078601,31 EASTRIDGE,0,7082,31_NB01
31,Saturday,2078645,31 EASTRIDGE,0,2605,31_NB01
31,Saturday,2078646,31 EASTRIDGE,0,2605,31_NB01
31,Saturday,2078647,31 EASTRIDGE,0,2641,31_NB01
31,Saturday,2078648,31 EASTRIDGE,0,7171,31_NB01
31,Saturday,2078649,31 EASTRIDGE,0,3101,31_NB01
31,Saturday,2078650,31 EASTRIDGE,0,7172,31_NB01
31,Saturday,2078651,31 EASTRIDGE,0,7171,31_NB01
31,Saturday,2078652,31 EASTRIDGE,0,3101,31_NB01
31,Saturday,2078653,31 EASTRIDGE,0,7172,31_NB01
31,Saturday,2078654,31 EASTRIDGE,0,7171,31_NB01
31,Saturday,2078655,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078669,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078670,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078671,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078672,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078673,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078674,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078675,31 EASTRIDGE,0,3101,31_NB01
31,Sunday,2078676,31 EASTRIDGE,0,3101,31_NB01
31,Weekdays,2078596,31 EASTRIDGE,0,4771,31_NB02
31,Sunday,2078668,31 EASTRIDGE,0,1202,31_NB02
31,Weekdays,2078614,31 EASTRIDGE,0,7701,31_NBSD1
31,Weekdays,2078615,EVERGREEN COLLEGE,1,2602,31_SB01
31,Weekdays,2078616,EVERGREEN COLLEGE,1,7172,31_SB01
31,Weekdays,2078617,EVERGREEN COLLEGE,1,2602,31_SB01
31,Weekdays,2078618,EVERGREEN COLLEGE,1,7771,31_SB01
31,Weekdays,2078619,EVERGREEN COLLEGE,1,3172,31_SB01
31,Weekdays,2078620,EVERGREEN COLLEGE,1,7071,31_SB01
31,Weekdays,2078621,EVERGREEN COLLEGE,1,2679,31_SB01
31,Weekdays,2078622,EVERGREEN COLLEGE,1,2675,31_SB01
31,Weekdays,2078623,EVERGREEN COLLEGE,1,4771,31_SB01
31,Weekdays,2078624,EVERGREEN COLLEGE,1,2676,31_SB01
31,Weekdays,2078625,EVERGREEN COLLEGE,1,2678,31_SB01
31,Weekdays,2078626,EVERGREEN COLLEGE,1,2677,31_SB01
31,Weekdays,2078627,EVERGREEN COLLEGE,1,2671,31_SB01
31,Weekdays,2078628,EVERGREEN COLLEGE,1,7774,31_SB01
31,Weekdays,2078629,EVERGREEN COLLEGE,1,7703,31_SB01
31,Weekdays,2078630,EVERGREEN COLLEGE,1,4671,31_SB01
31,Weekdays,2078642,EVERGREEN COLLEGE,1,7176,31_SB01
31,Weekdays,2078643,EVERGREEN COLLEGE,1,7083,31_SB01
31,Weekdays,2078631,EVERGREEN COLLEGE,1,2671,31_SB01
31,Weekdays,2078632,EVERGREEN COLLEGE,1,3171,31_SB01
31,Weekdays,2078633,EVERGREEN COLLEGE,1,7074,31_SB01
31,Weekdays,2078634,EVERGREEN COLLEGE,1,3171,31_SB01
31,Weekdays,2078635,EVERGREEN COLLEGE,1,7771,31_SB01
31,Weekdays,2078636,EVERGREEN COLLEGE,1,3101,31_SB01
31,Weekdays,2078637,EVERGREEN COLLEGE,1,3173,31_SB01
31,Weekdays,2078638,EVERGREEN COLLEGE,1,3101,31_SB01
31,Weekdays,2078639,EVERGREEN COLLEGE,1,7082,31_SB01
31,Weekdays,2078640,EVERGREEN COLLEGE,1,7082,31_SB01
31,Weekdays,2078641,EVERGREEN COLLEGE,1,7082,31_SB01
31,Saturday,2078656,EVERGREEN COLLEGE,1,2605,31_SB01
31,Saturday,2078657,EVERGREEN COLLEGE,1,2605,31_SB01
31,Saturday,2078658,EVERGREEN COLLEGE,1,2641,31_SB01
31,Saturday,2078659,EVERGREEN COLLEGE,1,7171,31_SB01
31,Saturday,2078660,EVERGREEN COLLEGE,1,3101,31_SB01
31,Saturday,2078661,EVERGREEN COLLEGE,1,7172,31_SB01
31,Saturday,2078662,EVERGREEN COLLEGE,1,7171,31_SB01
31,Saturday,2078663,EVERGREEN COLLEGE,1,3101,31_SB01
31,Saturday,2078664,EVERGREEN COLLEGE,1,7172,31_SB01
31,Saturday,2078665,EVERGREEN COLLEGE,1,7171,31_SB01
31,Saturday,2078666,EVERGREEN COLLEGE,1,3101,31_SB01
31,Saturday,2078667,EVERGREEN COLLEGE,1,2602,31_SB01
31,Sunday,2078677,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078678,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078679,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078680,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078681,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078682,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078683,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078684,EVERGREEN COLLEGE,1,3101,31_SB01
31,Sunday,2078685,EVERGREEN COLLEGE,1,7701,31_SB01
31,Weekdays,2078644,EVERGREEN COLLEGE,1,105,31_SBSD1
32,Weekdays,2078817,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078818,32 SANTA CLARA TRANSIT CTR,0,3244,32_EB01
32,Weekdays,2078819,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078820,32 SANTA CLARA TRANSIT CTR,0,3243,32_EB01
32,Weekdays,2078821,32 SANTA CLARA TRANSIT CTR,0,3245,32_EB01
32,Weekdays,2078822,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078823,32 SANTA CLARA TRANSIT CTR,0,3244,32_EB01
32,Weekdays,2078824,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078825,32 SANTA CLARA TRANSIT CTR,0,3243,32_EB01
32,Weekdays,2078826,32 SANTA CLARA TRANSIT CTR,0,3245,32_EB01
32,Weekdays,2078827,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078831,32 SANTA CLARA TRANSIT CTR,0,3244,32_EB01
32,Weekdays,2078828,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078812,32 SANTA CLARA TRANSIT CTR,0,3243,32_EB01
32,Weekdays,2078811,32 SANTA CLARA TRANSIT CTR,0,3245,32_EB01
32,Weekdays,2078810,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078809,32 SANTA CLARA TRANSIT CTR,0,3244,32_EB01
32,Weekdays,2078808,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078807,32 SANTA CLARA TRANSIT CTR,0,3243,32_EB01
32,Weekdays,2078830,32 SANTA CLARA TRANSIT CTR,0,3441,32_EB01
32,Weekdays,2078829,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078813,32 SANTA CLARA TRANSIT CTR,0,3244,32_EB01
32,Weekdays,2078814,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078815,32 SANTA CLARA TRANSIT CTR,0,3243,32_EB01
32,Weekdays,2078816,32 SANTA CLARA TRANSIT CTR,0,3441,32_EB01
32,Weekdays,2078832,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Weekdays,2078806,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Saturday,2078866,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Saturday,2078867,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Saturday,2078868,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Saturday,2078869,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Saturday,2078861,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Saturday,2078862,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Saturday,2078863,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Saturday,2078864,32 SANTA CLARA TRANSIT CTR,0,3242,32_EB01
32,Saturday,2078865,32 SANTA CLARA TRANSIT CTR,0,3241,32_EB01
32,Weekdays,2078839,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078840,32 SAN ANTONIO SHOPPING CTR,1,3243,32_WB01
32,Weekdays,2078841,32 SAN ANTONIO SHOPPING CTR,1,3245,32_WB01
32,Weekdays,2078842,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Weekdays,2078843,32 SAN ANTONIO SHOPPING CTR,1,3244,32_WB01
32,Weekdays,2078848,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078849,32 SAN ANTONIO SHOPPING CTR,1,3243,32_WB01
32,Weekdays,2078850,32 SAN ANTONIO SHOPPING CTR,1,3245,32_WB01
32,Weekdays,2078851,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Weekdays,2078852,32 SAN ANTONIO SHOPPING CTR,1,3244,32_WB01
32,Weekdays,2078853,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078855,32 SAN ANTONIO SHOPPING CTR,1,3243,32_WB01
32,Weekdays,2078854,32 SAN ANTONIO SHOPPING CTR,1,3245,32_WB01
32,Weekdays,2078858,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Weekdays,2078838,32 SAN ANTONIO SHOPPING CTR,1,3244,32_WB01
32,Weekdays,2078837,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078836,32 SAN ANTONIO SHOPPING CTR,1,3243,32_WB01
32,Weekdays,2078833,32 SAN ANTONIO SHOPPING CTR,1,3245,32_WB01
32,Weekdays,2078856,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Weekdays,2078860,32 SAN ANTONIO SHOPPING CTR,1,3244,32_WB01
32,Weekdays,2078857,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078844,32 SAN ANTONIO SHOPPING CTR,1,3243,32_WB01
32,Weekdays,2078845,32 SAN ANTONIO SHOPPING CTR,1,3441,32_WB01
32,Weekdays,2078846,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Weekdays,2078859,32 SAN ANTONIO SHOPPING CTR,1,3244,32_WB01
32,Weekdays,2078834,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Weekdays,2078847,32 SAN ANTONIO SHOPPING CTR,1,3441,32_WB01
32,Saturday,2078870,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Saturday,2078878,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Saturday,2078871,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Saturday,2078872,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Saturday,2078873,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Saturday,2078874,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Saturday,2078875,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
32,Saturday,2078876,32 SAN ANTONIO SHOPPING CTR,1,3241,32_WB01
32,Saturday,2078877,32 SAN ANTONIO SHOPPING CTR,1,3242,32_WB01
34,Weekdays,2078953,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078954,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078955,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078956,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078957,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078958,34 DOWNTOWN MOUNTAIN VIEW ,0,3441,34_EB01
34,Weekdays,2078959,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
34,Weekdays,2078960,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
34,Weekdays,2078961,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
34,Weekdays,2078962,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
34,Weekdays,2078963,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
34,Weekdays,2078964,34 SAN ANTONIO SHOPPING CTR,1,3441,34_WB01
35,Weekdays,2078989,35 STANFORD SHOPPING CTR,0,3541,35_NB01
35,Weekdays,2078984,35 STANFORD SHOPPING CTR,0,3543,35_NB01
35,Weekdays,2078985,35 STANFORD SHOPPING CTR,0,3542,35_NB01
35,Weekdays,2078986,35 STANFORD SHOPPING CTR,0,3544,35_NB01
35,Weekdays,2078993,35 STANFORD SHOPPING CTR,0,3541,35_NB01
35,Weekdays,2078999,35 STANFORD SHOPPING CTR,0,3543,35_NB01
35,Weekdays,2079000,35 STANFORD SHOPPING CTR,0,3542,35_NB01
35,Weekdays,2079001,35 STANFORD SHOPPING CTR,0,3545,35_NB01
35,Weekdays,2079002,35 STANFORD SHOPPING CTR,0,3544,35_NB01
35,Weekdays,2078995,35 STANFORD SHOPPING CTR,0,3541,35_NB01
35,Weekdays,2078996,35 STANFORD SHOPPING CTR,0,3543,35_NB01
35,Weekdays,2078997,35 STANFORD SHOPPING CTR,0,3542,35_NB01
